分数,位次,省份,年份,科类
401,60964,内蒙古,2025,物理类
400,61271,内蒙古,2025,物理类
399,61601,内蒙古,2025,物理类
398,61913,内蒙古,2025,物理类
397,62261,内蒙古,2025,物理类
396,62560,内蒙古,2025,物理类
395,62859,内蒙古,2025,物理类
394,63168,内蒙古,2025,物理类
393,63446,内蒙古,2025,物理类
392,63748,内蒙古,2025,物理类
391,64062,内蒙古,2025,物理类
390,64361,内蒙古,2025,物理类
389,64626,内蒙古,2025,物理类
388,64921,内蒙古,2025,物理类
387,65192,内蒙古,2025,物理类
386,65514,内蒙古,2025,物理类
385,65812,内蒙古,2025,物理类
384,66103,内蒙古,2025,物理类
383,66383,内蒙古,2025,物理类
382,66658,内蒙古,2025,物理类
381,66940,内蒙古,2025,物理类
380,67212,内蒙古,2025,物理类
379,67476,内蒙古,2025,物理类
378,67736,内蒙古,2025,物理类
377,68019,内蒙古,2025,物理类
376,68264,内蒙古,2025,物理类
375,68528,内蒙古,2025,物理类
374,68766,内蒙古,2025,物理类
373,69041,内蒙古,2025,物理类
372,69287,内蒙古,2025,物理类
371,69539,内蒙古,2025,物理类
370,69773,内蒙古,2025,物理类
369,70023,内蒙古,2025,物理类
368,70265,内蒙古,2025,物理类
367,70530,内蒙古,2025,物理类
366,70777,内蒙古,2025,物理类
365,71006,内蒙古,2025,物理类
364,71214,内蒙古,2025,物理类
363,71453,内蒙古,2025,物理类
362,71674,内蒙古,2025,物理类
361,71889,内蒙古,2025,物理类
360,72087,内蒙古,2025,物理类
359,72317,内蒙古,2025,物理类
358,72553,内蒙古,2025,物理类
357,72756,内蒙古,2025,物理类
356,72980,内蒙古,2025,物理类
355,73189,内蒙古,2025,物理类
354,73374,内蒙古,2025,物理类
353,73584,内蒙古,2025,物理类
352,73776,内蒙古,2025,物理类
351,73959,内蒙古,2025,物理类
350,74158,内蒙古,2025,物理类
349,74351,内蒙古,2025,物理类
348,74526,内蒙古,2025,物理类
347,74718,内蒙古,2025,物理类
346,74907,内蒙古,2025,物理类
345,75092,内蒙古,2025,物理类
344,75280,内蒙古,2025,物理类
343,75446,内蒙古,2025,物理类
342,75622,内蒙古,2025,物理类
341,75826,内蒙古,2025,物理类
340,76001,内蒙古,2025,物理类
339,76170,内蒙古,2025,物理类
338,76331,内蒙古,2025,物理类
337,76513,内蒙古,2025,物理类
336,76689,内蒙古,2025,物理类
335,76828,内蒙古,2025,物理类
334,76991,内蒙古,2025,物理类
333,77170,内蒙古,2025,物理类
332,77322,内蒙古,2025,物理类
331,77479,内蒙古,2025,物理类
330,77638,内蒙古,2025,物理类
329,77786,内蒙古,2025,物理类
328,77934,内蒙古,2025,物理类
327,78083,内蒙古,2025,物理类
326,78219,内蒙古,2025,物理类
325,78349,内蒙古,2025,物理类
324,78483,内蒙古,2025,物理类
323,78606,内蒙古,2025,物理类
322,78733,内蒙古,2025,物理类
321,78858,内蒙古,2025,物理类
320,78975,内蒙古,2025,物理类
319,79099,内蒙古,2025,物理类
318,79221,内蒙古,2025,物理类
317,79333,内蒙古,2025,物理类
316,79430,内蒙古,2025,物理类
315,79522,内蒙古,2025,物理类
314,79625,内蒙古,2025,物理类
313,79721,内蒙古,2025,物理类
312,79823,内蒙古,2025,物理类
311,79921,内蒙古,2025,物理类
310,80030,内蒙古,2025,物理类
309,80133,内蒙古,2025,物理类
308,80207,内蒙古,2025,物理类
307,80296,内蒙古,2025,物理类
306,80397,内蒙古,2025,物理类
305,80468,内蒙古,2025,物理类
304,80551,内蒙古,2025,物理类
303,80638,内蒙古,2025,物理类
302,80721,内蒙古,2025,物理类
301,80811,内蒙古,2025,物理类
300,80888,内蒙古,2025,物理类
299,80975,内蒙古,2025,物理类
298,81053,内蒙古,2025,物理类
297,81142,内蒙古,2025,物理类
296,81208,内蒙古,2025,物理类
295,81293,内蒙古,2025,物理类
294,81377,内蒙古,2025,物理类
293,81440,内蒙古,2025,物理类
292,81517,内蒙古,2025,物理类
291,81586,内蒙古,2025,物理类
290,81652,内蒙古,2025,物理类
289,81718,内蒙古,2025,物理类
288,81778,内蒙古,2025,物理类
287,81855,内蒙古,2025,物理类
286,81917,内蒙古,2025,物理类
285,81976,内蒙古,2025,物理类
284,82020,内蒙古,2025,物理类
283,82070,内蒙古,2025,物理类
282,82124,内蒙古,2025,物理类
281,82176,内蒙古,2025,物理类
280,82235,内蒙古,2025,物理类
279,82280,内蒙古,2025,物理类
278,82333,内蒙古,2025,物理类
277,82376,内蒙古,2025,物理类
276,82427,内蒙古,2025,物理类
275,82470,内蒙古,2025,物理类
274,82510,内蒙古,2025,物理类
273,82567,内蒙古,2025,物理类
272,82615,内蒙古,2025,物理类
271,82666,内蒙古,2025,物理类
270,82698,内蒙古,2025,物理类
269,82727,内蒙古,2025,物理类
268,82774,内蒙古,2025,物理类
267,82808,内蒙古,2025,物理类
266,82844,内蒙古,2025,物理类
265,82886,内蒙古,2025,物理类
264,82918,内蒙古,2025,物理类
263,82948,内蒙古,2025,物理类
262,82977,内蒙古,2025,物理类
261,83008,内蒙古,2025,物理类
260,83039,内蒙古,2025,物理类
259,83060,内蒙古,2025,物理类
258,83093,内蒙古,2025,物理类
257,83118,内蒙古,2025,物理类
256,83141,内蒙古,2025,物理类
255,83164,内蒙古,2025,物理类
254,83187,内蒙古,2025,物理类
253,83206,内蒙古,2025,物理类
252,83218,内蒙古,2025,物理类
251,83237,内蒙古,2025,物理类
250,83258,内蒙古,2025,物理类
249,83284,内蒙古,2025,物理类
248,83302,内蒙古,2025,物理类
247,83318,内蒙古,2025,物理类
246,83334,内蒙古,2025,物理类
245,83347,内蒙古,2025,物理类
244,83373,内蒙古,2025,物理类
243,83387,内蒙古,2025,物理类
242,83397,内蒙古,2025,物理类
241,83415,内蒙古,2025,物理类
240,83429,内蒙古,2025,物理类
239,83444,内蒙古,2025,物理类
238,83457,内蒙古,2025,物理类
237,83472,内蒙古,2025,物理类
236,83483,内蒙古,2025,物理类
235,83490,内蒙古,2025,物理类
234,83506,内蒙古,2025,物理类
233,83516,内蒙古,2025,物理类
232,83527,内蒙古,2025,物理类
231,83539,内蒙古,2025,物理类
230,83550,内蒙古,2025,物理类
229,83555,内蒙古,2025,物理类
228,83565,内蒙古,2025,物理类
227,83576,内蒙古,2025,物理类
226,83583,内蒙古,2025,物理类
225,83596,内蒙古,2025,物理类
224,83601,内蒙古,2025,物理类
223,83609,内蒙古,2025,物理类
222,83616,内蒙古,2025,物理类
221,83620,内蒙古,2025,物理类
220,83628,内蒙古,2025,物理类
219,83636,内蒙古,2025,物理类
218,83643,内蒙古,2025,物理类
217,83647,内蒙古,2025,物理类
216,83653,内蒙古,2025,物理类
215,83656,内蒙古,2025,物理类
214,83658,内蒙古,2025,物理类
213,83663,内蒙古,2025,物理类
212,83668,内蒙古,2025,物理类
211,83671,内蒙古,2025,物理类
210,83674,内蒙古,2025,物理类
209,83678,内蒙古,2025,物理类
208,83685,内蒙古,2025,物理类
207,83689,内蒙古,2025,物理类
206,83696,内蒙古,2025,物理类
205,83700,内蒙古,2025,物理类
204,83701,内蒙古,2025,物理类
203,83704,内蒙古,2025,物理类
202,83708,内蒙古,2025,物理类
201,83711,内蒙古,2025,物理类
200,83716,内蒙古,2025,物理类
