院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
中国民用航空飞行学院,内蒙古,历史类,2025,本科批,527,6904,
湖南文理学院,内蒙古,历史类,2025,本科批,527,6904,
江西理工大学,内蒙古,历史类,2025,本科批,527,6904,
西安石油大学,内蒙古,历史类,2025,本科批,527,6904,
淮北师范大学,内蒙古,历史类,2025,本科批,527,6904,
中华女子学院,内蒙古,历史类,2025,本科批,527,6904,
河北工业大学,内蒙古,历史类,2025,本科批,527,6904,
中国劳动关系学院,内蒙古,历史类,2025,本科提前批C段,527,6904,
大连民族大学,内蒙古,历史类,2025,本科批,526,7012,
云南师范大学,内蒙古,历史类,2025,本科批,526,7012,
陕西理工大学,内蒙古,历史类,2025,本科批,526,7012,
吉林警察学院,内蒙古,历史类,2025,本科批,525,7117,
郑州警察学院,内蒙古,历史类,2025,本科提前批B段,525,7117,
长江师范学院,内蒙古,历史类,2025,本科批,524,7214,
沈阳理工大学,内蒙古,历史类,2025,本科批,524,7012,
山东第一医科大学,内蒙古,历史类,2025,本科批,524,7214,
黑龙江中医药大学,内蒙古,历史类,2025,本科批,524,7214,
南京审计大学金审学院,内蒙古,历史类,2025,本科批,523,7312,
合肥大学,内蒙古,历史类,2025,本科批,523,7312,
郑州轻工业大学,内蒙古,历史类,2025,本科批,522,7390,
安庆师范大学,内蒙古,历史类,2025,本科批,522,7390,
江苏海洋大学,内蒙古,历史类,2025,本科批,522,7390,
新疆警察学院,内蒙古,历史类,2025,本科批,522,7390,
唐山学院,内蒙古,历史类,2025,本科批,521,7500,
齐齐哈尔大学,内蒙古,历史类,2025,本科批,521,7500,
河北经贸大学,内蒙古,历史类,2025,本科批,521,7500,
南阳理工学院,内蒙古,历史类,2025,本科批,521,7500,
江西警察学院,内蒙古,历史类,2025,本科提前批B段,521,7500,
中央司法警官学院,内蒙古,历史类,2025,本科提前批B段,521,7500,
辽宁工程技术大学,内蒙古,历史类,2025,本科批,520,7617,
天津体育学院,内蒙古,历史类,2025,本科批,520,7617,
河北科技师范学院,内蒙古,历史类,2025,本科批,520,7617,
湖南工业大学,内蒙古,历史类,2025,本科批,520,7617,
滨州医学院,内蒙古,历史类,2025,本科批,520,7617,
吉林财经大学,内蒙古,历史类,2025,本科批,519,7742,
哈尔滨商业大学,内蒙古,历史类,2025,本科批,519,7742,
天津城建大学,内蒙古,历史类,2025,本科批,519,7742,
哈尔滨理工大学,内蒙古,历史类,2025,本科批,519,7742,
安徽建筑大学,内蒙古,历史类,2025,本科批,519,7742,
阜阳师范大学,内蒙古,历史类,2025,本科批,518,7846,
西安音乐学院,内蒙古,历史类,2025,本科批,518,7846,
天水师范大学,内蒙古,历史类,2025,本科批,518,7846,
内蒙古农业大学,内蒙古,历史类,2025,本科提前批C段,518,7846,
湖南理工学院,内蒙古,历史类,2025,本科批,517,7930,
攀枝花学院,内蒙古,历史类,2025,本科批,517,7930,
郑州工程技术学院,内蒙古,历史类,2025,本科批,516,8050,
河北中医药大学,内蒙古,历史类,2025,本科批,516,8050,
