院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
华东理工大学,陕西,物理类,2025,高校专项计划批,586,15224,
对外经济贸易大学,陕西,物理类,2025,本科批,584,15853,29
北京化工大学,陕西,物理类,2025,高校专项计划批,584,15853,
南京理工大学,陕西,物理类,2025,本科批,582,16494,
中国海洋大学,陕西,物理类,2025,本科批,582,16494,
温州医科大学,陕西,物理类,2025,本科批,582,16494,
榆林学院,陕西,物理类,2025,本科提前批,580,17129,
上海海事大学,陕西,物理类,2025,本科批,579,17416,
吉林大学,陕西,物理类,2025,本科批,578,17763,247
上海理工大学,陕西,物理类,2025,本科批,578,17763,
广东工业大学,陕西,物理类,2025,本科批,578,17763,18
南京师范大学,陕西,物理类,2025,高校专项计划批,576,18382,
上海戏剧学院,陕西,物理类,2025,本科批,575,18684,
深圳技术大学,陕西,物理类,2025,本科批,573,19377,33
中国石油大学(北京),陕西,物理类,2025,本科批,569,20686,
北京中医药大学,陕西,物理类,2025,本科批,567,,
中国石油大学(华东),陕西,物理类,2025,本科批,567,21416,
中国地质大学(武汉),陕西,物理类,2025,本科批,566,21787,
北京林业大学,陕西,物理类,2025,本科批,565,22118,
安徽医科大学,陕西,物理类,2025,本科批,565,22118,7
华中师范大学,陕西,物理类,2025,本科批,565,22118,
北京科技大学,陕西,物理类,2025,本科批,561,23609,103
中国地质大学(北京),陕西,物理类,2025,本科批,561,23609,
中国民航大学,陕西,物理类,2025,本科批,561,23609,
华南农业大学,陕西,物理类,2025,本科批,559,24395,6
上海海洋大学,陕西,物理类,2025,本科批,558,24796,
浙江工业大学,陕西,物理类,2025,本科批,555,25972,40
南京师范大学,陕西,物理类,2025,本科批,554,26369,
中国计量大学,陕西,物理类,2025,本科批,554,26369,100
兰州大学,陕西,物理类,2025,本科批,553,26787,154
延安大学,陕西,物理类,2025,本科提前批,551,27611,157
陕西理工大学,陕西,物理类,2025,本科提前批,550,28048,
中央美术学院,陕西,物理类,2025,本科批,549,28495,
北京工业大学,陕西,物理类,2025,本科批,548,28953,
东北师范大学,陕西,物理类,2025,本科批,548,28953,
上海立信会计金融学院,陕西,物理类,2025,本科批,547,29370,
北京工商大学,陕西,物理类,2025,本科批,545,30254,
北京建筑大学,陕西,物理类,2025,本科批,545,29370,
重庆医科大学,陕西,物理类,2025,本科批,545,30254,
南京信息工程大学,陕西,物理类,2025,本科批,544,30700,45
南京邮电大学,陕西,物理类,2025,本科批,542,31570,70
沈阳航空航天大学,陕西,物理类,2025,本科批,541,32070,
浙江理工大学,陕西,物理类,2025,本科批,540,32551,
首都经济贸易大学,陕西,物理类,2025,本科批,539,33033,
长沙理工大学,陕西,物理类,2025,本科批,539,33033,
