分数,位次,省份,年份,科类
463,177448,四川,2025,物理类
462,178722,四川,2025,物理类
461,180008,四川,2025,物理类
460,181284,四川,2025,物理类
459,182565,四川,2025,物理类
458,183842,四川,2025,物理类
457,185117,四川,2025,物理类
456,186338,四川,2025,物理类
455,187568,四川,2025,物理类
454,188781,四川,2025,物理类
453,190058,四川,2025,物理类
452,191229,四川,2025,物理类
451,192378,四川,2025,物理类
450,193578,四川,2025,物理类
449,194744,四川,2025,物理类
448,195955,四川,2025,物理类
447,197158,四川,2025,物理类
446,198330,四川,2025,物理类
445,199439,四川,2025,物理类
444,200565,四川,2025,物理类
443,201694,四川,2025,物理类
442,202781,四川,2025,物理类
441,203895,四川,2025,物理类
440,204951,四川,2025,物理类
439,206006,四川,2025,物理类
438,207063,四川,2025,物理类
437,208170,四川,2025,物理类
436,209223,四川,2025,物理类
435,210241,四川,2025,物理类
434,211254,四川,2025,物理类
433,212314,四川,2025,物理类
432,213370,四川,2025,物理类
431,214417,四川,2025,物理类
430,215399,四川,2025,物理类
429,216410,四川,2025,物理类
428,217374,四川,2025,物理类
427,218297,四川,2025,物理类
426,219255,四川,2025,物理类
425,220190,四川,2025,物理类
424,221141,四川,2025,物理类
423,222050,四川,2025,物理类
422,222969,四川,2025,物理类
421,223906,四川,2025,物理类
420,224801,四川,2025,物理类
419,225713,四川,2025,物理类
418,226578,四川,2025,物理类
417,227464,四川,2025,物理类
416,228336,四川,2025,物理类
415,229177,四川,2025,物理类
414,230025,四川,2025,物理类
413,230882,四川,2025,物理类
412,231707,四川,2025,物理类
411,232523,四川,2025,物理类
410,233377,四川,2025,物理类
409,234158,四川,2025,物理类
408,234942,四川,2025,物理类
407,235668,四川,2025,物理类
406,236406,四川,2025,物理类
405,237142,四川,2025,物理类
404,237931,四川,2025,物理类
403,238637,四川,2025,物理类
402,239331,四川,2025,物理类
401,240014,四川,2025,物理类
400,240725,四川,2025,物理类
399,241421,四川,2025,物理类
398,242114,四川,2025,物理类
397,242786,四川,2025,物理类
396,243486,四川,2025,物理类
395,244102,四川,2025,物理类
394,244708,四川,2025,物理类
393,245318,四川,2025,物理类
392,245956,四川,2025,物理类
391,246573,四川,2025,物理类
390,247189,四川,2025,物理类
389,247800,四川,2025,物理类
388,248419,四川,2025,物理类
387,249023,四川,2025,物理类
386,249601,四川,2025,物理类
385,250110,四川,2025,物理类
384,250680,四川,2025,物理类
383,251223,四川,2025,物理类
382,251752,四川,2025,物理类
381,252279,四川,2025,物理类
380,252815,四川,2025,物理类
379,253323,四川,2025,物理类
378,253861,四川,2025,物理类
377,254358,四川,2025,物理类
376,254917,四川,2025,物理类
375,255450,四川,2025,物理类
374,255941,四川,2025,物理类
373,256432,四川,2025,物理类
372,256868,四川,2025,物理类
371,257323,四川,2025,物理类
370,257767,四川,2025,物理类
369,258191,四川,2025,物理类
368,258642,四川,2025,物理类
367,259064,四川,2025,物理类
366,259497,四川,2025,物理类
365,259920,四川,2025,物理类
364,260348,四川,2025,物理类
363,260758,四川,2025,物理类
362,261163,四川,2025,物理类
361,261571,四川,2025,物理类
360,262020,四川,2025,物理类
359,262426,四川,2025,物理类
358,262787,四川,2025,物理类
357,263157,四川,2025,物理类
356,263485,四川,2025,物理类
355,263887,四川,2025,物理类
354,264289,四川,2025,物理类
353,264626,四川,2025,物理类
352,264972,四川,2025,物理类
351,265317,四川,2025,物理类
350,265669,四川,2025,物理类
349,266023,四川,2025,物理类
348,266369,四川,2025,物理类
347,266703,四川,2025,物理类
346,267013,四川,2025,物理类
345,267347,四川,2025,物理类
344,267643,四川,2025,物理类
343,267964,四川,2025,物理类
342,268268,四川,2025,物理类
341,268575,四川,2025,物理类
340,268858,四川,2025,物理类
339,269134,四川,2025,物理类
338,269425,四川,2025,物理类
337,269731,四川,2025,物理类
336,270039,四川,2025,物理类
335,270327,四川,2025,物理类
334,270607,四川,2025,物理类
333,270915,四川,2025,物理类
332,271144,四川,2025,物理类
