分数,位次,省份,年份,科类
455,79305,辽宁,2025,物理类
454,79793,辽宁,2025,物理类
453,80263,辽宁,2025,物理类
452,80770,辽宁,2025,物理类
451,81282,辽宁,2025,物理类
450,81785,辽宁,2025,物理类
449,82283,辽宁,2025,物理类
448,82763,辽宁,2025,物理类
447,83266,辽宁,2025,物理类
446,83745,辽宁,2025,物理类
445,84274,辽宁,2025,物理类
444,84760,辽宁,2025,物理类
443,85243,辽宁,2025,物理类
442,85719,辽宁,2025,物理类
441,86256,辽宁,2025,物理类
440,86752,辽宁,2025,物理类
439,87231,辽宁,2025,物理类
438,87686,辽宁,2025,物理类
437,88140,辽宁,2025,物理类
436,88598,辽宁,2025,物理类
435,89062,辽宁,2025,物理类
434,89565,辽宁,2025,物理类
433,90062,辽宁,2025,物理类
432,90516,辽宁,2025,物理类
431,91009,辽宁,2025,物理类
430,91538,辽宁,2025,物理类
429,92009,辽宁,2025,物理类
428,92484,辽宁,2025,物理类
427,92951,辽宁,2025,物理类
426,93435,辽宁,2025,物理类
425,93871,辽宁,2025,物理类
424,94331,辽宁,2025,物理类
423,94792,辽宁,2025,物理类
422,95268,辽宁,2025,物理类
421,95709,辽宁,2025,物理类
420,96160,辽宁,2025,物理类
419,96599,辽宁,2025,物理类
418,97067,辽宁,2025,物理类
417,97537,辽宁,2025,物理类
416,97986,辽宁,2025,物理类
415,98471,辽宁,2025,物理类
414,98880,辽宁,2025,物理类
413,99337,辽宁,2025,物理类
412,99769,辽宁,2025,物理类
411,100228,辽宁,2025,物理类
410,100687,辽宁,2025,物理类
409,101105,辽宁,2025,物理类
408,101566,辽宁,2025,物理类
407,102004,辽宁,2025,物理类
406,102420,辽宁,2025,物理类
