分数,位次,省份,年份,科类
281,136723,重庆,2025,物理类
280,136798,重庆,2025,物理类
279,136883,重庆,2025,物理类
278,136951,重庆,2025,物理类
277,137020,重庆,2025,物理类
276,137083,重庆,2025,物理类
275,137153,重庆,2025,物理类
274,137214,重庆,2025,物理类
273,137286,重庆,2025,物理类
272,137345,重庆,2025,物理类
271,137403,重庆,2025,物理类
270,137473,重庆,2025,物理类
269,137544,重庆,2025,物理类
268,137592,重庆,2025,物理类
267,137659,重庆,2025,物理类
266,137711,重庆,2025,物理类
265,137771,重庆,2025,物理类
264,137823,重庆,2025,物理类
263,137873,重庆,2025,物理类
262,137924,重庆,2025,物理类
261,137974,重庆,2025,物理类
260,138022,重庆,2025,物理类
259,138063,重庆,2025,物理类
258,138122,重庆,2025,物理类
257,138168,重庆,2025,物理类
256,138214,重庆,2025,物理类
255,138254,重庆,2025,物理类
254,138297,重庆,2025,物理类
253,138340,重庆,2025,物理类
252,138376,重庆,2025,物理类
251,138414,重庆,2025,物理类
250,138444,重庆,2025,物理类
249,138488,重庆,2025,物理类
248,138521,重庆,2025,物理类
247,138561,重庆,2025,物理类
246,138591,重庆,2025,物理类
245,138632,重庆,2025,物理类
244,138667,重庆,2025,物理类
243,138702,重庆,2025,物理类
242,138732,重庆,2025,物理类
241,138757,重庆,2025,物理类
240,138788,重庆,2025,物理类
239,138821,重庆,2025,物理类
238,138846,重庆,2025,物理类
237,138881,重庆,2025,物理类
236,138899,重庆,2025,物理类
235,138932,重庆,2025,物理类
234,138948,重庆,2025,物理类
233,138977,重庆,2025,物理类
232,139012,重庆,2025,物理类
231,139029,重庆,2025,物理类
230,139041,重庆,2025,物理类
229,139061,重庆,2025,物理类
228,139089,重庆,2025,物理类
227,139098,重庆,2025,物理类
226,139113,重庆,2025,物理类
225,139134,重庆,2025,物理类
224,139150,重庆,2025,物理类
223,139170,重庆,2025,物理类
222,139190,重庆,2025,物理类
221,139205,重庆,2025,物理类
220,139220,重庆,2025,物理类
219,139239,重庆,2025,物理类
218,139250,重庆,2025,物理类
217,139262,重庆,2025,物理类
216,139275,重庆,2025,物理类
215,139292,重庆,2025,物理类
214,139308,重庆,2025,物理类
213,139315,重庆,2025,物理类
212,139331,重庆,2025,物理类
211,139335,重庆,2025,物理类
210,139343,重庆,2025,物理类
209,139351,重庆,2025,物理类
208,139356,重庆,2025,物理类
207,139364,重庆,2025,物理类
206,139375,重庆,2025,物理类
205,139388,重庆,2025,物理类
204,139392,重庆,2025,物理类
203,139397,重庆,2025,物理类
202,139400,重庆,2025,物理类
201,139404,重庆,2025,物理类
200,139408,重庆,2025,物理类
199,139412,重庆,2025,物理类
198,139415,重庆,2025,物理类
197,139421,重庆,2025,物理类
196,139427,重庆,2025,物理类
195,139431,重庆,2025,物理类
194,139435,重庆,2025,物理类
193,139440,重庆,2025,物理类
192,139445,重庆,2025,物理类
191,139449,重庆,2025,物理类
190,139451,重庆,2025,物理类
189,139455,重庆,2025,物理类
188,139456,重庆,2025,物理类
187,139457,重庆,2025,物理类
186,139465,重庆,2025,物理类
185,139467,重庆,2025,物理类
184,139470,重庆,2025,物理类
183,139474,重庆,2025,物理类
182,139476,重庆,2025,物理类
181,139477,重庆,2025,物理类
180,139478,重庆,2025,物理类
