院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
桂林理工大学,新疆,历史类,2025,本科二批,404,7282,
广东技术师范大学,新疆,历史类,2025,本科二批,404,,46
南阳师范学院,新疆,历史类,2025,本科二批,403,7447,7
浙江万里学院,新疆,历史类,2025,本科二批,403,7359,
山西农业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,402,,
广西师范大学,新疆,历史类,2025,本科二批,402,7536,
东北石油大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科一批次,400,,1
江苏师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,400,,
聊城大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,400,,
山东交通学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,399,,7
河北金融学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,399,,9
内蒙古科技大学,新疆,历史类,2025,本科二批,398,7841,
南阳理工学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,395,,4
辽东学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,395,,
陕西学前师范学院,新疆,历史类,2025,本科二批,395,,
长春工业大学,新疆,历史类,2025,本科二批,394,8187,11
赣南科技学院,新疆,历史类,2025,本科二批,394,8187,
曲靖师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,393,,
黑龙江科技大学,新疆,历史类,2025,本科二批,393,8275,
黑龙江八一农垦大学,新疆,历史类,2025,本科二批,393,8275,
中原工学院,新疆,历史类,2025,本科二批,392,8365,
洛阳理工学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,391,,
河北医科大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,391,,
兰州财经大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,390,8555,
浙江科技大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,390,,
晋中学院,新疆,历史类,2025,本科二批,390,8555,
上海立信会计金融学院,新疆,历史类,2025,本科二批,390,8555,
山东交通学院,新疆,历史类,2025,本科二批,390,8555,17
浙江科技大学,新疆,历史类,2025,本科二批,390,8555,14
山东工商学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,389,,
海南热带海洋学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,388,8735,
郑州航空工业管理学院,新疆,历史类,2025,本科二批,388,8735,
安阳工学院,新疆,历史类,2025,本科二批,388,8735,2
南京特殊教育师范学院,新疆,历史类,2025,本科二批,388,8735,39
赣南科技学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,387,,
湖南工业大学,新疆,历史类,2025,本科一批,387,8832,
江苏第二师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,386,,14
沈阳大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,386,,
晋中学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,385,9026,
安康学院,新疆,历史类,2025,本科二批,385,9026,12
南阳师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,384,,
辽宁科技学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,384,,5
重庆移通学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,384,,
湖北经济学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,383,,
湖北汽车工业学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,383,,
新疆科技学院,新疆,历史类,2025,本科二批,383,9223,
南京特殊教育师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,382,,
廊坊师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,382,,12
山西大同大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,382,,
海南热带海洋学院,新疆,历史类,2025,本科二批,382,9313,
新余学院,新疆,历史类,2025,本科二批,382,9313,11
天津职业技术师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,381,9404,
鲁东大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,380,,
河南城建学院,新疆,历史类,2025,本科二批,380,9501,4
湖南科技学院,新疆,历史类,2025,本科二批,379,9501,
龙岩学院,新疆,历史类,2025,本科二批,379,9501,
石家庄铁道大学四方学院,新疆,历史类,2025,本科二批,379,9599,2
河南医药大学,新疆,历史类,2025,本科二批,379,,6
河北金融学院,新疆,历史类,2025,本科二批,379,9599,10
南阳理工学院,新疆,历史类,2025,本科二批,379,9599,4
天水师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,378,,
哈尔滨学院,新疆,历史类,2025,本科二批,378,9696,
大庆师范学院,新疆,历史类,2025,本科二批,378,,5
辽宁工业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,377,,
江西理工大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,377,,6
淮南师范学院,新疆,历史类,2025,本科二批,377,,
广西艺术学院,新疆,历史类,2025,本科二批,377,9795,
吕梁学院,新疆,历史类,2025,本科二批,377,9795,2
上海第二工业大学,新疆,历史类,2025,本科二批,377,,
淮南师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,376,,
吉林工商学院,新疆,历史类,2025,本科二批,376,9894,20
西南财经大学天府学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,375,,
德州学院,新疆,历史类,2025,本科二批,375,9998,5
河西学院,新疆,历史类,2025,本科二批,375,9998,
内蒙古工业大学,新疆,历史类,2025,本科二批,374,10095,
河南工业大学,新疆,历史类,2025,本科二批,374,10095,18
延安大学,新疆,历史类,2025,本科二批,374,,14
信阳农林学院,新疆,历史类,2025,本科二批,374,10095,12
齐齐哈尔大学,新疆,历史类,2025,本科二批,374,10095,
河西学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,373,,
湖北第二师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,373,,
湖北第二师范学院,新疆,历史类,2025,本科二批,373,10191,
湖南科技学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,372,10285,
西安航空学院,新疆,历史类,2025,本科二批,372,10285,
厦门大学嘉庚学院,新疆,历史类,2025,本科二批,371,10386,18
塔里木大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,370,,
上海第二工业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,370,,
绥化学院,新疆,历史类,2025,本科二批,370,10466,17
榆林学院,新疆,历史类,2025,本科二批,370,10466,
黑河学院,新疆,历史类,2025,本科二批,370,10191,
鞍山师范学院,新疆,历史类,2025,本科二批,369,10554,
长春师范大学,新疆,历史类,2025,本科二批,369,,29
黑龙江工业学院,新疆,历史类,2025,本科二批,369,10554,16
廊坊师范学院,新疆,历史类,2025,本科二批,368,10652,10
河北工程大学,新疆,历史类,2025,本科二批,367,,
山西师范大学,新疆,历史类,2025,本科二批,367,,21
沈阳师范大学,新疆,历史类,2025,本科二批,367,10747,47
吉林工程技术师范学院,新疆,历史类,2025,本科二批,366,10466,49
呼和浩特民族学院,新疆,历史类,2025,本科二批,366,10844,15
新疆艺术学院,新疆,历史类,2025,本科二批,366,10466,
南京铁道职业技术学院,新疆,历史类,2025,专科批,365,10844,5
陕西学前师范学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,365,,
河南科技学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,365,,
长治学院,新疆,历史类,2025,本科二批,365,10954,11
集宁师范学院,新疆,历史类,2025,本科二批,365,10652,24
长春工业大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,364,,
广东技术师范大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,364,,20
重庆财经学院,新疆,历史类,2025,本科二批,364,11058,
齐齐哈尔大学,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,363,,
内蒙古艺术学院,新疆,历史类,2025,本科二批,363,11165,
中国劳动关系学院,新疆,历史类,2025,国家及地方专项、南疆单列、对口援疆计划本科二批次,362,,
